id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,2009-04-30,2009-04-30,"Traveling merchant Kraft Lawrence and wolf deity Holo sit down to have dinner with Norah Arendt, a young shepherdess who helped them smuggle gold. Holo's dislike of Norah—due to both the latter's profession and her closeness with Lawrence—prevents her from enjoying her meal.

When Holo falls ill from fatigue, she is cared for by Lawrence, who frets over the health of his dear companion. As she regains her strength, Holo reminisces about the adventures they had together.

[Written by MAL Rewrite]",7.86,903,1408,176060,95157,white,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",1,light_novel,1427,pg_13,"[{'id': 112, 'name': ""Brain's Base""}, {'id': 553, 'name': 'Marvy Jack'}]",65,,NIL,2009.0,spring,3383,134659,1403,713,35887,176045.0,0.988,0.012
26123,Seitokai Yakuindomo* OVA,2014-05-16,2020-09-17,OVAs of Seitokai Yakuindomo* which were either bundled with the limited editions of the manga volumes or as standalone OVAs.,7.85,911,2479,81970,33843,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",10,4_koma_manga,1500,r,"[{'id': 309, 'name': 'GoHands'}]",66,,NIL,2014.0,spring,20943,26454,7500,1918,25150,81965.0,0.8851,0.1149
8063,Sekaiichi Hatsukoi OVA,2011-03-22,2011-09-27,"Two OVA episodes featuring additional stories. 

Episode 0: Ritsu and Takano used to date back in high school, but broke up due to a misunderstanding. This is that story. 

Episode 12.5: Hatori and Chiaki go to visit the latter's family. It's really awkward in many, many ways. ",7.85,912,2671,72443,38027,white,ova,finished_airing,"[{'id': 28, 'name': 'Boys Love'}]",2,manga,1260,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",67,,NIL,2011.0,winter,2008,59679,750,708,9297,72442.0,0.9799,0.0201
949,Top wo Nerae! Gunbuster,1988-10-07,1989-07-07,"In the near future, humanity has taken its first steps towards journeying into the far reaches of the galaxy. Upon doing so they discover a huge race of insectoid aliens known as ""Space Monsters."" These aliens seem dedicated to the eradication of mankind as they near closer and closer to discovering Earth. In response, humanity develops giant fighting robots piloted by hand-picked youth from around the world.

Shortly after the discovery of the aliens, Noriko Takaya, the daughter of a famous deceased space captain, enters a training school despite her questionable talents as a pilot. There, she meets her polar opposite, the beautiful and talented Kazumi Amano, and is unexpectedly made to work together with her as they attempt to overcome the trauma of war as well as their own emotions.

[Written by MAL Rewrite]",7.85,915,1765,134604,55661,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 46, 'name': 'Award Winning'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",6,original,1616,r+,"[{'id': 6, 'name': 'Gainax'}]",68,,NIL,1988.0,fall,5497,67238,2555,1553,57743,134586.0,0.9695,0.0305
23225,Yuru Yuri Nachuyachumi!,2015-02-18,2015-02-18,"Even during summer break, the Amusement Club lives up to its name! When Akari Akaza, Kyouko Toshinou, Chinatsu Yoshikawa, and Yui Funami find a camping tent, they decide to put it to good use by spending the weekend outside in the mountains. When some student council members catch wind of this, they are invited to come along as well.

After a very long journey, the group arrives at their destination and is ready to make the most of their trip. They engage in classic camping activities, such as outdoor cooking and tests of courage, and finish it all off with a visit to the hot springs. An extravagant trip like this doesn't happen every day, but the Amusement Club is sure to savor each moment.

[Written by MAL Rewrite]",7.85,917,2601,75558,39991,white,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 26, 'name': 'Girls Love'}]",1,manga,3836,pg_13,"[{'id': 333, 'name': 'TYO Animations'}]",69,,NIL,2015.0,winter,1560,55502,607,499,17387,75555.0,0.9854,0.0146
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,2005-12-11,2005-12-11,"Layla is going to perform Phoenix in Broadway. Playing this important role, she sets out on a journey by bicycle alone without leaving any message in order to find out what she's missing inside.",7.84,932,5672,14920,7289,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}]",1,original,3000,pg,"[{'id': 3, 'name': 'Gonzo'}]",70,,NIL,2005.0,fall,295,10784,155,181,3502,14917.0,0.9775,0.0225
30885,Noragami Aragoto OVA,2015-11-17,2016-03-17,"Hiyori Iki goes on a skiing trip with her parents and happens to bump into Yato and Yukine. After a short while, they find the other gods who are there for a company vacation. But amidst all the fun, someone is plotting a heinous crime, and Yato is the primary target.

On a different day, Yato’s been able to make a small fortune from his last job and decides to take Hiyori and Yukine to Capyper Land. Although she agrees without knowing the destination, will Hiyori actually enjoy the day considering what happened on her last visit?

[Written by MAL Rewrite]
",7.84,937,965,264449,140323,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1434,pg_13,"[{'id': 4, 'name': 'Bones'}]",71,,NIL,2015.0,fall,6786,213944,2843,889,39974,264436.0,0.9859,0.0141
24471,Hoozuki no Reitetsu OVA,2015-02-23,2017-03-23,"Bundled with the limited editions of 17th, 18th, 19th, and 24th volumes of the Hoozuki no Reitetsu manga.",7.84,947,5288,17827,7748,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 42, 'name': 'Seinen'}]",4,manga,1560,pg_13,"[{'id': 37, 'name': 'Studio Deen'}, {'id': 858, 'name': 'Wit Studio'}]",72,,NIL,2015.0,winter,866,11011,595,270,5085,17827.0,0.9515,0.0485
40262,Haikyuu!! Riku vs. Kuu,2020-01-22,2020-01-22,"An intense battle rages on at the Tokyo Qualifiers for the three remaining spots in the national volleyball competition. Nekoma High School, Fukurodani High School, Nohebi Academy, and Itachiyama Academy all passionately strive to participate in the tournament. Despite various issues on the court, Nekoma especially wishes to prove they are worthy of moving on to the national level. 

As the teams aim to secure their place by overcoming both their opponents and their own weaknesses, the Tokyo Qualifiers determine which teams will reign victorious and join the national competition.

[Written by MAL Rewrite]",7.83,951,796,318846,183732,white,ova,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",2,manga,1367,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",73,,NIL,2020.0,winter,5458,268038,1529,837,42978,318840.0,0.9926,0.0074
32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,2016-06-24,2016-06-24,"While exploring Wiz's magic shop with his party, Kazuma Satou finds a magical wish-granting choker and decides to try it on. Only then does Wiz tell him that the choker strangles its wearer to death in four days unless their desires are fulfilled. This wouldn't be a problem if Kazuma knew what his wish was. Fearing for Kazuma's life, Aqua, Megumin, and Lalatina Ford ""Darkness"" Dustiness all agree to do his bidding in order to satisfy his desires and hopefully grant his wish, no matter what he asks for.

[Written by MAL Rewrite]",7.83,956,571,421779,270504,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 20, 'name': 'Parody'}]",1,light_novel,1420,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",74,,NIL,2016.0,spring,5260,382078,1180,802,32428,421748.0,0.9953,0.0047
36106,Shingeki no Kyojin: Lost Girls,2017-12-08,2018-08-09,"Wall Sina, Goodbye
Annie Leonhart has a job to do—and a resulting absence that must stay off her record at all costs. With no one else to turn to, she asks her comrade Hitch Dreyse to cover for her. She agrees but puts forward a single condition: Annie must solve the fruitless missing person case Hitch was assigned. The case revolves around Carly Stratmann, a university graduate and the daughter of wealthy businessman Elliot Stratmann. With only a single day to solve the case and the underground of the Stohess District crawling with thugs, Annie must put her all into finding this girl. Yet, every answer she uncovers only leads to further questions—how has the illegal drug coderoin found its way to Stohess, what is Elliot hiding, and where has Carly disappeared to?

Lost in the Cruel World
With worry for Eren Yeager gripping her heart, Mikasa Ackerman begins to remember. She remembers her conversations with Armin Arlert, her concern for her friends, and most painfully, the time she had almost lost everything. As fear takes control, she begins to experience an alternate version of her past—some things can be changed, but are there events so inescapable that she cannot even prevent them in her dreams?

[Written by MAL Rewrite]",7.82,970,792,320069,165494,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}]",3,novel,1500,r,"[{'id': 858, 'name': 'Wit Studio'}]",75,,NIL,2017.0,fall,12693,232748,4776,2025,67809,320051.0,0.9788,0.0212
40372,Haikyuu!! (OVA),2020-03-04,2020-03-04,"A stop-motion anime that will bundle with the 42nd compiled book volume of Haruichi Furudate's Haikyu!! manga. Anime will have 10 short episodes featuring the Karasuno team as puppets.

(Source: ANN)",7.82,984,4015,33800,11070,white,ova,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",10,manga,170,pg_13,[],76,,NIL,2020.0,winter,1025,20546,597,618,11012,33798.0,0.9641,0.0359
1376,Ojamajo Doremi Na-i-sho,2004-06-26,2004-12-11,"Na-i-sho is a 13 episode OAV series detailing the summer between the ~motto~ and the Dokkaan season. It is a bit more mature than the TV seasons, and looks to develop each of the five witches romantically. Hana is back to a baby, and the mahou shop is a bakery. 

(Source: ANN)",7.82,991,6192,11927,5548,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",13,original,1500,g,"[{'id': 18, 'name': 'Toei Animation'}]",77,,NIL,2004.0,spring,453,8299,261,309,2604,11926.0,0.9522,0.0478
4163,Seto no Hanayome OVA,2008-11-03,2009-01-05,"The Seto no Hanayome OVAs are new stand alone shorts with characters from the series and also two new ones. It is now the third year of school, San and Luna's dads are still being over protective. All the while Nagasumi has his hands full trying to keep everyone around him under control and rescuing damsels in distress. 

(Source: ANN)",7.81,998,3118,54676,28922,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1785,pg_13,"[{'id': 3, 'name': 'Gonzo'}, {'id': 48, 'name': 'AIC'}]",78,,NIL,2008.0,fall,1439,40926,723,453,11130,54671.0,0.9785,0.0215
4872,Goku Sayonara Zetsubou Sensei,2008-10-17,2009-02-17,Sayonara Zetsubou Sensei OVA.,7.81,1012,2825,65954,31507,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",3,manga,1500,r,"[{'id': 44, 'name': 'Shaft'}]",79,,NIL,2008.0,fall,1594,42953,1079,595,19730,65951.0,0.9746,0.0254
4472,Lucky☆Star: Original na Visual to Animation,2008-09-26,2008-09-26,"The OVA features six separate stories revolving around the cast, some of which border on the bizarre; one of which is an MMORPG environment being played by Konata, Kagami, Tsukasa, and Nanako Kuroi, and another in which Kagami has a ""suggestive"" dream about Konata.

(Source: Wikipedia)",7.8,1031,1748,135786,78992,white,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 79, 'name': 'Video Game'}]",1,4_koma_manga,2524,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",80,,NIL,2008.0,summer,1758,109478,924,676,22943,135779.0,0.9882,0.0118
49733,Yuukoku no Moriarty OVA,2022-04-27,2022-04-27,"Yuri no Tsuioku
A newspaper article about a vandalized painting catches the eye of William James Moriarty. Recognizing the artist from his childhood days in the slums, he takes his brother Louis with him on a trip to the city of Bath to meet with the artist personally and identify the culprit. However, the person claiming to be the painter is not the man William remembers. Joined by Sherlock Holmes and John H. Watson, William looks for clues in order to find his old friend.

Moriarty-ke no Kyuujitsu
The Moriarty household faces its biggest crisis to date: hosting a tea party. Mysterious and closed off to the public, the Moriarty home hides an abundance of weapons, research, and other tools used in their underground activities. To keep their secret safe from overly curious—and completely smitten—aristocratic women, the entire team must maximize their skills and protect their base of operations at all costs.

[Written by MAL Rewrite]",7.79,1050,3555,42999,15283,white,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 41, 'name': 'Suspense'}]",2,manga,1429,r,"[{'id': 10, 'name': 'Production I.G'}]",81,,NIL,2022.0,spring,1049,22518,460,190,18780,42997.0,0.9849,0.0151
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992-07-23,1998-01-25,"In a future to come humanity enjoys a new age of prosperity thanks to Dr. Shizuma's invention of a revolutionary renewable energy source: the Shizuma Drive. But this peace is threatened by Big Fire, a cabal seeking world domination. Against Big Fire the International Police Organisation dispatches a collection of superpowered warriors and martial artists, together with Daisaku Kusama, inheritor and master of Earth's most powerful robot, Giant Robo. 

By capturing an abnormal Shizuma Drive which is essential to Big Fire's plans the IPO ignites a desperate conflict between the two groups. The coming battle will test Daisaku's resolve to the utmost, reveal the ghastly truth behind the creation of the Shizuma Drive, and bring human civilization to its knees!

Giant Robo is a character-driven adventure in a retro-futuristic setting, drawing on influences from opera, kung-fu cinema, wuxia stories and classic mecha anime. It incorporates characters from the works of the manga author Mitsuteru Yokoyama but it is designed to be a stand-alone story.",7.79,1055,4367,28141,8186,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",7,manga,2940,pg_13,"[{'id': 329, 'name': 'Phoenix Entertainment'}]",82,,NIL,1992.0,summer,1394,9479,933,647,15685,28138.0,0.9438,0.0562
22097,Magi: Sinbad no Bouken,2014-05-14,2015-07-15,"Not so long ago, mysterious structures called Dungeons began appearing all over the world. No one knows what they are or how they came to be, but adventurers and armies around the world instantly took interest in them. Thousands set out to explore the Dungeons, but so far, not a single person has returned.
 
In a Parthevian port, a young boy is about to make a name for himself. Sinbad is good-natured, strong, and craving adventure. A kind deed leads to his meeting with Yunan, an enigmatic traveler who is far more powerful than his frivolous personality lets on. Yunan instructs Sinbad to attain the ""power of the king"" and change the world—by conquering a Dungeon. The eager boy readily accepts, setting out on the grand adventure he so craved.

Taking place 15 years before the events of the original series, Magi: Sinbad no Bouken chronicles Sinbad's youth as a Dungeon conqueror. Along the way, the budding adventurer and merchant will have to face many obstacles, but anything is possible with the power of a king.

[Written by MAL Rewrite]",7.79,1064,1709,139977,65172,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",5,manga,1440,pg_13,"[{'id': 1087, 'name': 'Lay-duce'}]",83,,NIL,2014.0,spring,8880,95337,3781,2122,29846,139966.0,0.9578,0.0422
1729,Maria-sama ga Miteru 3rd,2006-12-29,2007-07-25,"Summer has arrived, and the students of Lillian Girls' Academy are on break! Yumi and Sachiko head out to the Ogasawara family's summer home, but what was supposed to be a relaxing vacation takes a turn for the worse when some of Sachiko's old acquaintances drop by for tea. These rich and snobby debutantes don't think Yumi is worthy of Sachiko's affection and they're out to make this summer one she'll regret.

(Source: RightStuf)",7.79,1065,4719,23743,10950,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 26, 'name': 'Girls Love'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",5,light_novel,3107,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",84,,NIL,2006.0,fall,799,14469,476,418,7579,23741.0,0.9623,0.0377
254,Jungle wa Itsumo Hare nochi Guu Deluxe,2002-08-25,2003-01-25,"After the events in the city, Haré and family come back to the Jungle. But it is never calm for Haré as he first must deal with an unstable substitute teacher, then with some big news: Weda is pregnant. The answer to how and who will change his family forever. Poor Haré, now has to deal with a father in addition to his drunk mother and Guu, and soon a sibling too.

(Source: ANN)",7.78,1072,5984,13024,7164,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",6,manga,1560,pg_13,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",85,,NIL,2002.0,summer,302,9745,253,253,2469,13022.0,0.9611,0.0389
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,2009-07-24,2009-07-24,An OVA summarizing all 25 episodes of season 2.,7.78,1084,3269,50109,18748,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 31, 'name': 'Super Power'}]",1,original,7002,r,"[{'id': 14, 'name': 'Sunrise'}]",86,,NIL,2009.0,summer,1178,33333,666,694,14232,50103.0,0.9729,0.0271
35806,"Haikyuu!! vs. ""Akaten""",2016-05-02,2016-05-02,"Right before the volleyball club's training camp in Tokyo, both Shouyou Hinata and Tobio Kageyama fail a final exam. As the make-up exams and the trip overlap, the boys plead their desperate case to the vice principal to no avail. Since their indispensable teammates are forced to stay behind to study, the club's members find different ways to help them pass and join the camp in time.

[Written by MAL Rewrite]",7.78,1087,2214,98026,49253,white,ova,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,1310,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",87,,NIL,2016.0,spring,1261,79671,585,378,16128,98023.0,0.9902,0.0098
9088,Saiyuuki Gaiden,2011-03-25,2011-11-25,"In their former lives, 500 years before Genjyo Sanzo and his crew of misfits began their journey west, they were gods, but being godly didn't make them act any more divine. When Goku flies into a murderous rage after seeing his best friend die, Heaven's had enough and wants him dead! But Konzen Douji, Field Marshal Tenpou, and General Kenren are willing to do anything to protect Goku, even if it means turning all of Heaven against them.

(source: Sentai Filmworks)",7.77,1105,5798,14133,4575,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}]",3,manga,1743,r,"[{'id': 521, 'name': 'Anpro'}]",88,,NIL,2011.0,winter,735,6621,374,336,6065,14131.0,0.9498,0.0502
7044,Zan Sayonara Zetsubou Sensei Bangaichi,2009-11-17,2010-02-17,A new Sayonara Zetsubou Sensei OVA.,7.76,1113,3629,41436,17142,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1595,r,"[{'id': 44, 'name': 'Shaft'}]",89,,NIL,2009.0,fall,953,24514,563,351,15052,41433.0,0.9779,0.0221
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,2017-09-13,2017-09-13,"After the conclusion of the Sakura Card Arc, life is going back to normal. There are no more mysteries, no more disturbances of evil, no more tests of strength. Everyone is moving on with their lives and Sakura feels a sadness in her heart. Even through the goodbyes, Sakura perseveres to keep everyone and a special someone, dear to her heart.",7.76,1117,3485,44544,20480,white,ova,finished_airing,"[{'id': 66, 'name': 'Mahou Shoujo'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1603,g,"[{'id': 11, 'name': 'Madhouse'}]",90,,NIL,2017.0,summer,1053,30334,468,373,12315,44543.0,0.9811,0.0189
38333,Gochuumon wa Usagi desu ka?? Sing for You,2019-09-26,2019-09-26,"Chino Kafuu returns to Rabbit House with a horrified look on her face. When questioned by her friends, she explains to them that she had just agreed to sing the solo section of a song for her class’ graduation ceremony. Although they congratulate their friend on her important role, Chino reveals that she has stage fright, but is determined to overcome it before the ceremony takes place.With the support of her friends and special training from Rize Tedeza, will Chino be able to overcome her stage fright?

Gochuumon wa Usagi Desu ka??: Sing for You is a wholesome and heart-warming short story featuring Chino and the other girls from the cafe.

[Written by MAL Rewrite]",7.76,1120,4416,27519,12330,white,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 48, 'name': 'Workplace'}]",1,4_koma_manga,1500,pg_13,"[{'id': 1669, 'name': 'production doA'}]",91,,NIL,2019.0,summer,794,16854,338,233,9296,27515.0,0.9792,0.0208
1253,Saint Seiya: Meiou Hades Meikai-hen,2005-12-17,2007-02-06,"Seiya and the rest of the Bronze and Gold Saints who have survived the Sanctuary battle have entered the world of the Dead. They are fighting to get to Hades and defeat him. 

(Source: ANN)",7.76,1134,3192,52307,32245,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",12,manga,1485,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",92,,NIL,2005.0,fall,1079,43507,642,492,6583,52303.0,0.9783,0.0217
33263,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,2016-10-26,2017-09-27,"Due to a mysterious disease, the genius Iria Akagami has been forced by her family to stay in a mansion on the isolated Wet Crow's Feather Island with only a handful of maids. To keep herself entertained, Iria invites a variety of fellow geniuses to stay as guests in her home, including computer savant Tomo Kunagisa and her unnamed assistant, skilled fortune-teller Maki Himena, famous artist Kanami Ibuki, academic scholar Akane Sonoyama, and renowned cook Yayoi Sashirono.

These visits progress as normal until one of the guests is found gruesomely murdered in the night without a single clue as to the identity of the killer or a possible motive. Tensions rise between those on the island as the killer remains at large, and Tomo's assistant takes it upon himself to uncover the culprit's identity before the murderous events progress any further.

[Written by MAL Rewrite]",7.75,1136,2079,108132,34418,white,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",8,light_novel,1788,r,"[{'id': 44, 'name': 'Shaft'}]",93,,NIL,2016.0,fall,8739,39296,4367,2676,53046,108124.0,0.9349,0.0651
8609,Meitantei Conan OVA 10: Kid in Trap Island,2010-04-14,2010-04-14,"In this entirely new story produced specifically for the DVD, Conan leads a group of young detectives against the phantom thief Kaitou Kid, who has his eyes set on a jewel at a hotel on an isolated island.

(Source: ANN)",7.75,1143,5159,19085,9078,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1440,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",94,,NIL,2010.0,spring,355,15113,173,245,3195,19081.0,0.9781,0.0219
10119,Seitokai Yakuindomo OVA,2011-04-15,2013-10-17,"It is the start of Takatoshi Tsuda's second year as the put-upon vice president of the student council and his sister Kotomi is entering school as a first year. New friends and double entendres are made.

(Source: ANN)",7.75,1149,1792,132058,69569,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",8,4_koma_manga,1582,r,"[{'id': 309, 'name': 'GoHands'}]",95,,NIL,2011.0,spring,11233,88128,5479,2065,25137,132042.0,0.9429,0.0571
1910,Master Keaton OVA,1999-12-22,2000-06-21,"Taichi Keaton is a man of many talents: father, historian, frequent traveler, negotiator, archaeologist, former survival instructor, and all while working as an insurance investigator for Lloyd's of London. While his methods may seem a bit unorthodox, he gets the job done when needed, but not without a little something to learn or teach in the process. Through all of his adventures, some people call him a quack. Those who know him well call him a master of life...  

(Source: ANN)",7.74,1188,6379,11114,3457,white,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",15,manga,1440,r,"[{'id': 11, 'name': 'Madhouse'}]",96,,NIL,1999.0,fall,496,4222,288,198,5907,11111.0,0.9563,0.0437
2143,Saiyuuki Reload: Burial,2007-04-27,2007-12-28,"Taking place in the past it offers a view at the Saiyuuki quartet before their formation and their journey to the west. First OVA starts with Sanzo and his master, also with Ukoku (known as a later Ni Jianyi). Second OVA shows first meeting of Goku and Sanzo. Third OVA considers the events after Hakkai's sins and his trial (that we know from first season of ""Saiyuuki"") and his decision to live in Gojyo's house.",7.74,1189,5868,13723,4624,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 25, 'name': 'Shoujo'}]",3,manga,2024,pg_13,"[{'id': 1, 'name': 'Pierrot'}, {'id': 38, 'name': 'Arms'}]",97,,NIL,2007.0,spring,588,6832,348,286,5664,13718.0,0.9538,0.0462
91,Shin Kidou Senki Gundam Wing: Endless Waltz,1997-01-25,1997-07-25,"In the year After Colony 196, one year after the conclusion of the intergalactic civil war, a state of stasis prevails over the Earth and its colonies. Seeing no further use for their Gundam mobile suits, war heroes Duo Maxwell, Heero Yuy, Trowa Barton, and Quatre Raberba Winner decide to destroy these weapons by launching them into the sun's surface. 

Before the Gundam reach their destination, the universal peace is shattered by the emergence of Mariemaia Khushrenada—the only child of the former tyrannical aristocrat Treize. Mariemaia abducts diplomat Relena Peacecraft and announces plans to launch ""Operation Meteor,"" with the intention of posthumously fulfilling Treize's world domination plot.

With the help of former enemy Zechs Marquise and his mobile suit Tallgeese, the heroic pilots must reacquire their mobile suits to wage one final battle against the Khushrenada dynasty, including fighting against their former ally Wufei Chang, now aligning himself with Mariemaia's ambitions.

[Written by MAL Rewrite]
",7.73,1194,3283,49724,28332,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",3,original,1800,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",98,,NIL,1997.0,winter,838,40691,393,349,7451,49722.0,0.9851,0.0149
